date,product,category,region,sales_channel,quantity,unit_price,revenue,cost,profit
2025-11-04,Notebook Pack,Stationery,West,Wholesale,8,12.38,99.04,29.71,69.33
2025-11-05,USB-C Hub,Electronics,Central,Online,30,57.99,1739.7,782.87,956.83
2025-11-05,Headset Pro,Accessories,Central,B2B,8,151.88,1215.04,583.22,631.82
2025-11-05,Office Chair,Furniture,West,Online,28,386.96,10834.88,5959.18,4875.7
2025-11-05,Mechanical Keyboard,Electronics,West,Wholesale,15,101.82,1527.3,763.65,763.65
2025-11-05,Headset Pro,Accessories,North,Online,21,95.6,2007.6,963.65,1043.95
2025-11-05,Coffee Machine,Appliances,Central,Wholesale,4,258.33,1033.32,537.33,495.99
2025-11-06,Webcam HD,Accessories,East,Retail,4,89.09,356.36,149.67,206.69
2025-11-06,Wireless Mouse,Electronics,West,Wholesale,22,32.51,715.22,286.09,429.13
2025-11-06,Whiteboard,Stationery,South,Online,8,47.89,383.12,153.25,229.87
2025-11-06,Standing Desk,Furniture,North,Retail,11,441.34,4854.74,2815.75,2038.99
2025-11-06,Coffee Machine,Appliances,West,Online,18,159.26,2866.68,1490.67,1376.01
2025-11-06,Standing Desk,Furniture,Central,B2B,1,613.95,613.95,356.09,257.86
2025-11-06,Coffee Machine,Appliances,West,Retail,32,333.95,10686.4,5556.93,5129.47
2025-11-06,Desk Lamp,Furniture,South,Wholesale,8,47.88,383.04,134.06,248.98
2025-11-06,Office Chair,Furniture,South,Online,12,181.53,2178.36,1198.1,980.26
2025-11-06,USB-C Hub,Electronics,Central,Retail,11,38.17,419.87,188.94,230.93
2025-11-06,Notebook Pack,Stationery,North,Retail,26,5.95,154.7,46.41,108.29
2025-11-06,Webcam HD,Accessories,West,Online,26,82.56,2146.56,901.56,1245.0
2025-11-07,Water Purifier,Appliances,East,B2B,23,311.6,7166.8,3941.74,3225.06
2025-11-07,Mechanical Keyboard,Electronics,West,Wholesale,2,111.39,222.78,111.39,111.39
2025-11-07,USB-C Hub,Electronics,Central,Retail,15,71.35,1070.25,481.61,588.64
2025-11-07,Standing Desk,Furniture,North,B2B,9,374.5,3370.5,1954.89,1415.61
2025-11-07,Wireless Mouse,Electronics,West,Retail,1,20.56,20.56,8.22,12.34
2025-11-07,Laptop Pro,Electronics,West,Wholesale,18,915.78,16484.04,10714.63,5769.41
2025-11-08,Monitor 27inch,Electronics,South,B2B,4,383.49,1533.96,920.38,613.58
2025-11-08,Standing Desk,Furniture,North,B2B,4,440.33,1761.32,1021.57,739.75
2025-11-08,Mechanical Keyboard,Electronics,South,B2B,9,71.26,641.34,320.67,320.67
2025-11-08,Notebook Pack,Stationery,West,Retail,21,14.81,311.01,93.3,217.71
2025-11-08,Water Purifier,Appliances,Central,Online,15,156.78,2351.7,1293.43,1058.27
2025-11-08,Wireless Mouse,Electronics,East,B2B,25,33.84,846.0,338.4,507.6
2025-11-08,Whiteboard,Stationery,Central,B2B,22,54.58,1200.76,480.3,720.46
2025-11-09,Laptop Pro,Electronics,Central,Wholesale,25,1098.29,27457.25,17847.21,9610.04
2025-11-09,Water Purifier,Appliances,South,B2B,28,380.66,10658.48,5862.16,4796.32
2025-11-09,Notebook Pack,Stationery,Central,Online,28,11.78,329.84,98.95,230.89
2025-11-09,Mechanical Keyboard,Electronics,East,B2B,30,86.15,2584.5,1292.25,1292.25
2025-11-09,USB-C Hub,Electronics,Central,Online,9,61.38,552.42,248.59,303.83
2025-11-09,Standing Desk,Furniture,South,Wholesale,7,633.28,4432.96,2571.12,1861.84
2025-11-09,Desk Lamp,Furniture,Central,Retail,2,26.67,53.34,18.67,34.67
2025-11-10,Water Purifier,Appliances,West,Wholesale,23,156.79,3606.17,1983.39,1622.78
2025-11-10,Wireless Mouse,Electronics,Central,Retail,8,19.62,156.96,62.78,94.18
2025-11-10,Coffee Machine,Appliances,West,Online,26,188.71,4906.46,2551.36,2355.1
2025-11-10,Webcam HD,Accessories,East,Wholesale,5,82.8,414.0,173.88,240.12
2025-11-10,Coffee Machine,Appliances,North,Online,2,269.83,539.66,280.62,259.04
2025-11-11,Mechanical Keyboard,Electronics,West,B2B,7,77.08,539.56,269.78,269.78
2025-11-11,Coffee Machine,Appliances,South,Wholesale,32,286.43,9165.76,4766.2,4399.56
2025-11-11,USB-C Hub,Electronics,North,Retail,30,70.92,2127.6,957.42,1170.18
2025-11-11,Headset Pro,Accessories,South,Retail,21,134.43,2823.03,1355.05,1467.98
2025-11-11,USB-C Hub,Electronics,Central,Wholesale,12,42.27,507.24,228.26,278.98
2025-11-12,Desk Lamp,Furniture,Central,Online,9,49.86,448.74,157.06,291.68
2025-11-12,Wireless Mouse,Electronics,Central,Retail,32,27.59,882.88,353.15,529.73
2025-11-13,Monitor 27inch,Electronics,West,Wholesale,2,409.33,818.66,491.2,327.46
2025-11-13,Desk Lamp,Furniture,West,Wholesale,9,26.55,238.95,83.63,155.32
2025-11-13,Water Purifier,Appliances,East,B2B,16,175.55,2808.8,1544.84,1263.96
2025-11-13,Standing Desk,Furniture,North,Wholesale,16,582.71,9323.36,5407.55,3915.81
2025-11-13,Webcam HD,Accessories,South,B2B,4,95.4,381.6,160.27,221.33
2025-11-13,Notebook Pack,Stationery,East,Wholesale,18,7.13,128.34,38.5,89.84
2025-11-13,Office Chair,Furniture,East,Retail,29,154.81,4489.49,2469.22,2020.27
2025-11-13,Water Purifier,Appliances,East,Wholesale,7,297.59,2083.13,1145.72,937.41
2025-11-13,Desk Lamp,Furniture,West,Wholesale,14,33.91,474.74,166.16,308.58
2025-11-13,Office Chair,Furniture,South,Retail,7,162.36,1136.52,625.09,511.43
2025-11-13,Laptop Pro,Electronics,West,B2B,7,1235.37,8647.59,5620.93,3026.66
2025-11-14,Desk Lamp,Furniture,South,Wholesale,1,49.5,49.5,17.32,32.18
2025-11-14,Standing Desk,Furniture,South,B2B,4,604.72,2418.88,1402.95,1015.93
2025-11-14,Standing Desk,Furniture,North,Online,25,317.64,7941.0,4605.78,3335.22
2025-11-14,Printer Paper,Stationery,Central,B2B,11,12.67,139.37,34.84,104.53
2025-11-14,Whiteboard,Stationery,West,B2B,15,59.08,886.2,354.48,531.72
2025-11-14,Standing Desk,Furniture,East,B2B,22,440.97,9701.34,5626.78,4074.56
2025-11-14,Notebook Pack,Stationery,South,Online,32,10.65,340.8,102.24,238.56
2025-11-15,Headset Pro,Accessories,West,B2B,21,180.5,3790.5,1819.44,1971.06
2025-11-15,Wireless Mouse,Electronics,West,Retail,15,20.6,309.0,123.6,185.4
2025-11-15,Coffee Machine,Appliances,North,Retail,1,316.46,316.46,164.56,151.9
2025-11-15,Whiteboard,Stationery,South,B2B,19,68.52,1301.88,520.75,781.13
2025-11-15,Laptop Pro,Electronics,West,Online,11,812.92,8942.12,5812.38,3129.74
2025-11-15,Monitor 27inch,Electronics,East,B2B,11,485.69,5342.59,3205.55,2137.04
2025-11-15,Desk Lamp,Furniture,East,Retail,18,21.73,391.14,136.9,254.24
2025-11-15,Headset Pro,Accessories,West,B2B,11,139.87,1538.57,738.51,800.06
2025-11-15,Wireless Mouse,Electronics,East,B2B,22,29.03,638.66,255.46,383.2
2025-11-15,Notebook Pack,Stationery,West,Wholesale,11,18.08,198.88,59.66,139.22
2025-11-16,Printer Paper,Stationery,North,,1,15.02,15.02,3.75,11.27
2025-11-16,Printer Paper,Stationery,East,Wholesale,12,8.15,97.8,24.45,73.35
2025-11-16,Laptop Pro,Electronics,South,Retail,9,1306.95,11762.55,7645.66,4116.89
2025-11-17,Printer Paper,Stationery,West,Wholesale,26,14.5,377.0,94.25,282.75
2025-11-17,Notebook Pack,Stationery,West,Wholesale,30,16.43,492.9,147.87,345.03
2025-11-17,Monitor 27inch,Electronics,Central,B2B,25,361.99,9049.75,5429.85,3619.9
2025-11-17,Headset Pro,Accessories,North,Wholesale,32,94.21,3014.72,1447.07,1567.65
2025-11-17,Wireless Mouse,Electronics,South,B2B,25,21.81,545.25,218.1,327.15
2025-11-18,Wireless Mouse,Electronics,West,Wholesale,15,24.39,365.85,146.34,219.51
2025-11-18,Office Chair,Furniture,Central,Retail,30,208.39,6251.7,3438.44,2813.26
2025-11-18,Office Chair,Furniture,North,B2B,19,284.14,5398.66,2969.26,2429.4
2025-11-18,Monitor 27inch,Electronics,East,Retail,16,448.75,7180.0,4308.0,2872.0
2025-11-18,Webcam HD,Accessories,South,Wholesale,16,101.99,1631.84,685.37,946.47
2025-11-18,Whiteboard,Stationery,West,Retail,14,64.96,909.44,363.78,545.66
2025-11-18,Webcam HD,Accessories,West,Wholesale,14,80.78,1130.92,474.99,655.93
2025-11-18,Laptop Pro,Electronics,East,Retail,11,1479.74,16277.14,10580.14,5697.0
2025-11-18,Office Chair,Furniture,West,Online,28,295.06,8261.68,4543.92,3717.76
2025-11-19,Webcam HD,Accessories,West,Online,16,45.92,734.72,308.58,426.14
2025-11-19,Wireless Mouse,Electronics,Central,Retail,12,23.8,285.6,114.24,171.36
2025-11-19,Printer Paper,Stationery,South,Wholesale,30,16.44,493.2,123.3,369.9
2025-11-19,Standing Desk,Furniture,Central,Retail,4,465.05,1860.2,1078.92,781.28
2025-11-19,Printer Paper,Stationery,East,B2B,19,11.49,218.31,54.58,163.73
2025-11-19,Wireless Mouse,Electronics,West,Retail,4,29.34,117.36,46.94,70.42
2025-11-19,Water Purifier,Appliances,West,Online,18,165.88,2985.84,1642.21,1343.63
2025-11-19,Whiteboard,Stationery,North,Retail,18,56.85,1023.3,409.32,613.98
2025-11-19,Water Purifier,Appliances,West,Online,7,214.58,1502.06,826.13,675.93
2025-11-20,Standing Desk,Furniture,South,Retail,12,684.45,8213.4,4763.77,3449.63
2025-11-20,USB-C Hub,Electronics,South,B2B,4,57.16,228.64,102.89,125.75
2025-11-20,Mechanical Keyboard,Electronics,Central,B2B,7,95.32,667.24,333.62,333.62
2025-11-20,Headset Pro,Accessories,Central,Retail,33,94.6,3121.8,1498.46,1623.34
2025-11-20,Mechanical Keyboard,Electronics,Central,Online,7,101.43,710.01,355.0,355.01
2025-11-20,Mechanical Keyboard,Electronics,East,Retail,2,147.19,294.38,147.19,147.19
2025-11-21,Standing Desk,Furniture,North,Retail,19,538.11,10224.09,5929.97,4294.12
2025-11-21,Office Chair,Furniture,East,Retail,15,385.37,5780.55,3179.3,2601.25
2025-11-21,Laptop Pro,Electronics,East,Wholesale,33,902.15,29770.95,19351.12,10419.83
2025-11-21,Desk Lamp,Furniture,East,B2B,22,34.8,765.6,267.96,497.64
2025-11-21,Webcam HD,Accessories,West,Retail,5,78.13,390.65,164.07,226.58
2025-11-21,Mechanical Keyboard,Electronics,North,Online,29,148.27,4299.83,2149.91,2149.92
2025-11-21,Notebook Pack,Stationery,East,B2B,30,15.94,478.2,143.46,334.74
2025-11-21,Office Chair,Furniture,West,B2B,30,238.21,7146.3,3930.47,3215.83
2025-11-22,Headset Pro,Accessories,Central,Wholesale,29,74.74,2167.46,1040.38,1127.08
2025-11-22,Monitor 27inch,Electronics,Central,B2B,23,489.3,11253.9,6752.34,4501.56
2025-11-22,Office Chair,Furniture,West,B2B,14,352.45,4934.3,2713.87,2220.43
2025-11-22,Standing Desk,Furniture,South,Retail,2,439.18,878.36,509.45,368.91
2025-11-23,Desk Lamp,Furniture,North,Wholesale,9,22.52,202.68,70.94,131.74
2025-11-23,Wireless Mouse,Electronics,Central,Retail,14,38.1,533.4,213.36,320.04
2025-11-23,Printer Paper,Stationery,Central,Wholesale,25,9.1,227.5,56.88,170.62
2025-11-23,Desk Lamp,Furniture,East,Online,32,34.46,1102.72,385.95,716.77
2025-11-23,Whiteboard,Stationery,North,B2B,5,56.36,281.8,112.72,169.08
2025-11-23,Webcam HD,Accessories,Central,Wholesale,29,105.77,3067.33,1288.28,1779.05
2025-11-23,USB-C Hub,Electronics,Central,Wholesale,22,65.59,1442.98,649.34,793.64
2025-11-23,Wireless Mouse,Electronics,South,Wholesale,33,42.63,1406.79,562.72,844.07
2025-11-23,Webcam HD,Accessories,East,Retail,18,88.77,1597.86,671.1,926.76
2025-11-24,Coffee Machine,Appliances,South,Wholesale,7,266.62,1866.34,970.5,895.84
2025-11-24,Whiteboard,Stationery,South,Online,12,40.48,485.76,194.3,291.46
2025-11-24,Monitor 27inch,Electronics,East,Retail,15,481.84,7227.6,4336.56,2891.04
2025-11-24,Coffee Machine,Appliances,Central,B2B,25,127.52,3188.0,1657.76,1530.24
2025-11-24,Standing Desk,Furniture,West,Online,19,306.76,5828.44,3380.5,2447.94
2025-11-24,Notebook Pack,Stationery,South,Wholesale,33,6.81,224.73,67.42,157.31
2025-11-24,Standing Desk,Furniture,North,Online,2,504.57,1009.14,585.3,423.84
2025-11-25,Water Purifier,Appliances,East,Retail,12,191.14,2293.68,1261.52,1032.16
2025-11-25,USB-C Hub,Electronics,North,B2B,26,25.34,658.84,296.48,362.36
2025-11-25,Printer Paper,Stationery,South,Retail,21,16.7,350.7,87.67,263.03
2025-11-25,Wireless Mouse,Electronics,East,B2B,14,19.21,268.94,107.58,161.36
2025-11-25,Wireless Mouse,Electronics,North,Retail,25,38.8,970.0,388.0,582.0
2025-11-25,Water Purifier,Appliances,South,Wholesale,15,160.2,2403.0,1321.65,1081.35
2025-11-25,Mechanical Keyboard,Electronics,South,Online,18,119.53,2151.54,1075.77,1075.77
2025-11-26,Monitor 27inch,Electronics,East,Online,21,497.64,10450.44,6270.26,4180.18
2025-11-26,Desk Lamp,Furniture,Central,B2B,4,31.9,127.6,44.66,82.94
2025-11-26,Headset Pro,Accessories,West,Online,12,107.13,1285.56,617.07,668.49
2025-11-26,Standing Desk,Furniture,South,Wholesale,4,649.73,2598.92,1507.37,1091.55
2025-11-26,Laptop Pro,Electronics,East,B2B,1,862.29,862.29,560.49,301.8
2025-11-26,USB-C Hub,Electronics,North,Wholesale,8,61.62,492.96,221.83,271.13
2025-11-27,Notebook Pack,Stationery,Central,Retail,21,13.07,274.47,82.34,192.13
2025-11-27,Whiteboard,Stationery,West,Retail,2,30.01,60.02,24.01,36.01
2025-11-27,Laptop Pro,Electronics,East,Retail,32,956.75,30616.0,19900.4,10715.6
2025-11-27,Office Chair,Furniture,West,Retail,18,250.69,4512.42,2481.83,2030.59
2025-11-27,Printer Paper,Stationery,South,Wholesale,25,21.58,539.5,134.88,404.62
2025-11-28,Coffee Machine,Appliances,North,Retail,4,206.87,827.48,430.29,397.19
2025-11-28,Monitor 27inch,Electronics,East,Retail,5,346.34,1731.7,1039.02,692.68
2025-11-28,Wireless Mouse,Electronics,East,Retail,19,23.82,452.58,181.03,271.55
2025-11-28,Notebook Pack,Stationery,Central,Online,29,8.6,249.4,74.82,174.58
2025-11-28,Coffee Machine,Appliances,South,Wholesale,8,301.24,2409.92,1253.16,1156.76
2025-11-28,Laptop Pro,Electronics,North,Online,2,1311.29,2622.58,1704.68,917.9
2025-11-28,Headset Pro,Accessories,Central,Online,30,138.62,4158.6,1996.13,2162.47
2025-11-28,Office Chair,Furniture,West,Wholesale,16,293.37,4693.92,2581.66,2112.26
2025-11-28,Desk Lamp,Furniture,East,Retail,30,34.91,1047.3,366.55,680.75
2025-11-29,Desk Lamp,Furniture,North,Online,33,25.32,835.56,292.45,543.11
2025-11-29,Wireless Mouse,Electronics,North,Wholesale,1,25.32,25.32,10.13,15.19
2025-11-29,Wireless Mouse,Electronics,West,B2B,1,39.98,39.98,15.99,23.99
2025-11-29,USB-C Hub,Electronics,East,B2B,22,60.4,1328.8,597.96,730.84
2025-11-29,Wireless Mouse,Electronics,Central,Wholesale,21,27.06,568.26,227.3,340.96
2025-11-29,Office Chair,Furniture,South,B2B,16,194.9,3118.4,1715.12,1403.28
2025-11-29,Office Chair,Furniture,West,B2B,23,265.22,6100.06,3355.03,2745.03
2025-11-29,Desk Lamp,Furniture,North,Online,16,42.27,676.32,236.71,439.61
2025-11-29,Laptop Pro,Electronics,Central,Retail,29,976.86,28328.94,18413.81,9915.13
2025-11-30,Desk Lamp,Furniture,East,Online,2,50.25,100.5,35.17,65.33
2025-11-30,Desk Lamp,Furniture,Central,,25,55.71,1392.75,487.46,905.29
2025-11-30,Laptop Pro,Electronics,North,B2B,4,1203.54,4814.16,3129.2,1684.96
2025-11-30,Notebook Pack,Stationery,West,Retail,14,11.58,162.12,48.64,113.48
2025-11-30,Headset Pro,Accessories,South,Retail,28,95.18,2665.04,1279.22,1385.82
2025-11-30,Water Purifier,Appliances,South,Wholesale,16,373.31,5972.96,3285.13,2687.83
2025-11-30,Whiteboard,Stationery,North,Retail,22,41.64,916.08,366.43,549.65
2025-11-30,Webcam HD,Accessories,Central,Wholesale,19,81.48,1548.12,650.21,897.91
2025-11-30,Notebook Pack,Stationery,North,Wholesale,33,17.28,570.24,171.07,399.17
2025-12-01,Whiteboard,Stationery,South,Wholesale,32,41.75,1336.0,534.4,801.6
2025-12-01,Coffee Machine,Appliances,North,Wholesale,4,157.6,630.4,327.81,302.59
2025-12-01,Printer Paper,Stationery,Central,Retail,22,18.46,406.12,101.53,304.59
2025-12-01,Headset Pro,Accessories,West,B2B,30,135.92,4077.6,1957.25,2120.35
2025-12-01,USB-C Hub,Electronics,West,Online,11,50.11,551.21,248.04,303.17
2025-12-01,Webcam HD,Accessories,North,B2B,11,57.78,635.58,266.94,368.64
2025-12-01,Mechanical Keyboard,Electronics,Central,B2B,22,143.8,3163.6,1581.8,1581.8
2025-12-02,Office Chair,Furniture,Central,Retail,32,385.6,12339.2,6786.56,5552.64
2025-12-02,Notebook Pack,Stationery,East,Online,11,17.67,194.37,58.31,136.06
2025-12-02,Standing Desk,Furniture,East,Retail,2,592.71,1185.42,687.54,497.88
2025-12-02,Water Purifier,Appliances,Central,B2B,19,363.05,6897.95,3793.87,3104.08
2025-12-02,Desk Lamp,Furniture,North,Online,28,52.33,1465.24,512.83,952.41
2025-12-02,Standing Desk,Furniture,South,Wholesale,32,580.86,18587.52,10780.76,7806.76
2025-12-02,Standing Desk,Furniture,West,Wholesale,25,698.72,17468.0,10131.44,7336.56
2025-12-02,Standing Desk,Furniture,Central,B2B,4,465.1,1860.4,1079.03,781.37
2025-12-02,Whiteboard,Stationery,East,B2B,26,79.47,2066.22,826.49,1239.73
2025-12-02,USB-C Hub,Electronics,East,Wholesale,16,59.72,955.52,429.98,525.54
2025-12-02,Desk Lamp,Furniture,South,Online,14,43.57,609.98,213.49,396.49
2025-12-03,Laptop Pro,Electronics,West,Online,21,1074.29,22560.09,14664.06,7896.03
2025-12-03,USB-C Hub,Electronics,Central,Retail,23,40.61,934.03,420.31,513.72
2025-12-03,Monitor 27inch,Electronics,North,Retail,19,267.38,5080.22,3048.13,2032.09
2025-12-03,Laptop Pro,Electronics,East,B2B,5,1353.83,6769.15,4399.95,2369.2
2025-12-03,Office Chair,Furniture,West,B2B,30,333.69,10010.7,5505.89,4504.81
2025-12-03,Coffee Machine,Appliances,West,Wholesale,26,124.25,3230.5,1679.86,1550.64
2025-12-04,Mechanical Keyboard,Electronics,West,B2B,32,123.43,3949.76,1974.88,1974.88
2025-12-04,Monitor 27inch,Electronics,West,Retail,14,323.37,4527.18,2716.31,1810.87
2025-12-04,Office Chair,Furniture,East,Wholesale,11,330.31,3633.41,1998.38,1635.03
2025-12-04,Notebook Pack,Stationery,Central,Online,7,5.29,37.03,11.11,25.92
2025-12-04,Water Purifier,Appliances,Central,Online,30,158.08,4742.4,2608.32,2134.08
2025-12-04,Wireless Mouse,Electronics,Central,Online,26,28.21,733.46,293.38,440.08
2025-12-04,USB-C Hub,Electronics,North,Wholesale,21,54.88,1152.48,518.62,633.86
2025-12-04,Water Purifier,Appliances,North,Retail,30,301.71,9051.3,4978.22,4073.08
2025-12-04,Whiteboard,Stationery,South,B2B,5,43.29,216.45,86.58,129.87
2025-12-05,Whiteboard,Stationery,East,Retail,21,46.47,975.87,390.35,585.52
2025-12-05,Notebook Pack,Stationery,North,Wholesale,18,9.88,177.84,53.35,124.49
2025-12-05,Monitor 27inch,Electronics,Central,Wholesale,26,434.92,11307.92,6784.75,4523.17
2025-12-05,Office Chair,Furniture,West,Online,21,273.35,5740.35,3157.19,2583.16
2025-12-05,Whiteboard,Stationery,East,Retail,23,39.49,908.27,363.31,544.96
2025-12-05,Laptop Pro,Electronics,West,Retail,25,1471.71,36792.75,23915.29,12877.46
2025-12-05,Laptop Pro,Electronics,West,Wholesale,7,1496.86,10478.02,6810.71,3667.31
2025-12-06,Webcam HD,Accessories,South,B2B,18,79.7,1434.6,602.53,832.07
2025-12-06,Webcam HD,Accessories,West,Online,22,60.88,1339.36,562.53,776.83
2025-12-06,Printer Paper,Stationery,Central,Retail,4,24.55,98.2,24.55,73.65
2025-12-06,Standing Desk,Furniture,West,B2B,22,482.45,10613.9,6156.06,4457.84
2025-12-06,Water Purifier,Appliances,Central,Wholesale,28,320.55,8975.4,4936.47,4038.93
2025-12-06,Webcam HD,Accessories,North,Wholesale,19,104.89,1992.91,837.02,1155.89
2025-12-06,Laptop Pro,Electronics,North,Retail,22,906.6,19945.2,12964.38,6980.82
2025-12-07,Webcam HD,Accessories,North,B2B,15,44.65,669.75,281.3,388.45
2025-12-07,Whiteboard,Stationery,East,Retail,30,64.46,1933.8,773.52,1160.28
2025-12-08,Webcam HD,Accessories,North,Wholesale,16,56.32,901.12,378.47,522.65
2025-12-08,Webcam HD,Accessories,North,Online,12,57.96,695.52,292.12,403.4
2025-12-08,Laptop Pro,Electronics,West,B2B,28,851.16,23832.48,15491.11,8341.37
2025-12-08,Webcam HD,Accessories,Central,B2B,4,109.84,439.36,184.53,254.83
2025-12-08,Whiteboard,Stationery,East,Retail,4,70.4,281.6,112.64,168.96
2025-12-09,Headset Pro,Accessories,South,B2B,16,176.75,2828.0,1357.44,1470.56
2025-12-09,USB-C Hub,Electronics,West,Wholesale,28,41.79,1170.12,526.55,643.57
2025-12-09,Mechanical Keyboard,Electronics,West,Online,14,96.7,1353.8,676.9,676.9
2025-12-09,Standing Desk,Furniture,North,Wholesale,29,460.93,13366.97,7752.84,5614.13
2025-12-09,Whiteboard,Stationery,Central,Retail,26,39.78,1034.28,413.71,620.57
2025-12-09,Notebook Pack,Stationery,Central,Retail,8,17.06,136.48,40.94,95.54
2025-12-10,Printer Paper,Stationery,Central,Wholesale,1,11.55,11.55,2.89,8.66
2025-12-10,Notebook Pack,Stationery,North,B2B,9,18.19,163.71,49.11,114.6
2025-12-10,Mechanical Keyboard,Electronics,South,Retail,22,61.8,1359.6,679.8,679.8
2025-12-10,Whiteboard,Stationery,South,B2B,16,46.18,738.88,295.55,443.33
2025-12-10,Desk Lamp,Furniture,Central,Wholesale,19,30.5,579.5,202.82,376.68
2025-12-11,Monitor 27inch,Electronics,West,Retail,28,485.13,13583.64,8150.18,5433.46
2025-12-11,Standing Desk,Furniture,Central,Retail,33,663.6,21898.8,12701.3,9197.5
2025-12-11,Laptop Pro,Electronics,North,Wholesale,22,859.25,18903.5,12287.27,6616.23
2025-12-11,Laptop Pro,Electronics,South,Online,18,1373.42,24721.56,16069.01,8652.55
2025-12-11,Notebook Pack,Stationery,East,Online,19,17.31,328.89,98.67,230.22
2025-12-11,Printer Paper,Stationery,South,Wholesale,25,12.79,319.75,79.94,239.81
2025-12-12,Webcam HD,Accessories,East,Retail,32,73.89,2364.48,993.08,1371.4
2025-12-12,Monitor 27inch,Electronics,Central,Online,28,447.82,12538.96,7523.38,5015.58
2025-12-12,Whiteboard,Stationery,South,B2B,25,64.01,1600.25,640.1,960.15
2025-12-12,Webcam HD,Accessories,East,B2B,7,41.44,290.08,121.83,168.25
2025-12-12,USB-C Hub,Electronics,Central,B2B,33,54.12,1785.96,803.68,982.28
2025-12-12,Notebook Pack,Stationery,West,Wholesale,4,6.7,26.8,8.04,18.76
2025-12-12,Monitor 27inch,Electronics,East,B2B,28,353.92,9909.76,5945.86,3963.9
2025-12-12,Headset Pro,Accessories,Central,B2B,33,117.73,3885.09,1864.84,2020.25
2025-12-13,Headset Pro,Accessories,South,B2B,29,121.31,3517.99,1688.64,1829.35
